d (Mpc),y (Mpc)
-315.03035931472556,115.40365840357991
-364.0168893189638,139.12981307269536
-360.2074374809204,138.2944052775856
-361.9130119009357,139.11796622213768
-359.07523719813446,136.97568666030773
-361.5685913215858,136.73929752610212
-273.8574030710005,104.84622969904693
-362.7631062691555,141.44632523708796
-322.21728426230004,125.88623139078594
-253.1542464709385,99.41121446090582
-322.8831539717636,127.11337531653288
-322.47343917278374,127.14952626942203
-326.0459520613453,131.5335400852565
-359.51504419083875,148.27970436859363
-256.557545148607,101.43282576978012
-254.95295576368525,100.31689945069343
-358.27844504504316,137.3937694511086
-272.8255319241024,105.60891076604868
-360.864037897761,138.18477233725054
-368.47094021913455,141.0708439003212
-363.8208789248691,139.03963017172364
-357.10740120294093,134.85255238333315
-313.70892287804327,117.91273513008632
-358.06930939251333,135.11398760560493
-374.1068734021703,138.12052019583044
-374.40534171743093,138.68506401058175
-358.78680116049816,133.74088128265302
-304.7781636215409,114.49506985239078
-213.51638786692232,79.29863523356283
-286.6150413652359,106.0960702105871
-288.46033591789234,104.59028362767509
-288.2984321296158,104.01522249149805
-303.1973543277802,108.74960207898077
-290.56157733442376,97.62908417223491
-373.81949916560967,124.47577783116606
-286.3847742086288,96.493783107604
-236.90040371231666,80.04073077768653
-367.27508705604174,127.01984274275435
-369.96564665562846,128.42508647714646
-309.27285267220134,106.76088142391495
-289.70238641028965,100.62420131514453
-341.9847279094483,119.96739606379961
-274.0163466766978,97.330267473089
-358.1085667326977,128.24419963905268
-356.0020589375461,126.83893117946005
-275.02623555893183,98.42256374650972
-243.31704369142693,87.1403666609349
-310.9739748611445,114.15871889838141
-249.95485931657421,91.09437972099568
-358.5471173555568,133.26619716729408
-312.85813358815227,114.8617023068458
-213.35574192694574,78.96798803156504
-212.3968427599264,78.53489104485165
-275.280363688855,103.66197084712472
-284.92665004076656,105.34592329069224
-322.4224648328298,117.3635238953795
-312.87135360708305,114.92132187957306
-355.668566000799,134.4529268356587
-369.0863516979231,132.9485513546551
-319.41719541895645,114.92943928959158
-225.7554327960681,81.37900009482534
-306.91571486163525,106.6004304875944
-305.7371582111417,105.56421131440959
-307.19183389286326,107.01380217445028
-297.3733137310208,105.07600420618022
-300.27263830109314,106.02578856888158
-296.131738031412,104.87729200584216
-294.0910787630008,103.56621520033315
-275.74219952573065,95.80216925059102
-306.3848458054883,105.21240448529493
-260.8960497940502,89.15765409342995
-256.51004219219845,87.67683570500064
-212.30845244414428,71.98891642388458
-350.6761967399994,119.45210910852944
-262.032390333786,86.63551381124877
-273.8563809444484,91.10858220447486
-275.5931537176541,91.35040447472703
-340.54703299529405,99.27860850040634
-358.29989158151153,107.10943052259728
-326.5745966986646,99.54667355710117
-358.8358977223622,108.13580784039
-330.72627894982827,102.97030454060159
-260.18801862306543,81.04941313722139
-322.24751132551984,101.47081124468608
-323.12397989907356,103.3295704462855
-352.559780666681,113.47371135017472
-353.92378823947314,114.27372031714954
-238.13573712473968,77.91905027740616
-258.07556420302626,83.41242085979958
-258.91174989867517,83.00018302556842
-260.78086836436285,81.74616845559495
-262.0680291031962,83.8425953577506
-261.2125930603089,80.4318572904596
-218.68652614839843,67.19787691751816
-320.1409654524713,100.425176694865
-198.8367371123268,61.500677124379564
-290.03885172382485,87.88513647966391
-297.7271003960003,91.34787610451592
-298.8284696497909,87.48526256393811
-296.4167196382053,84.5983804616708
-298.6103019172601,84.07860324509217
-304.0647157880174,86.91668632600752
-277.25290273396894,69.7729165474205
-371.6450925030105,89.6656483112511
-195.58178587315524,50.97265792279398
-339.80410146313454,93.45492320290583
-261.6437843163409,73.86429372231366
-305.71891379001687,85.75415018485276
-221.92562451328234,63.043096167346725
-221.95993356616788,62.988750226524054
-364.0618866518749,100.79110034027795
-293.96725147159566,77.19989280444385
-205.94237923107968,53.725409520891766
-251.50337445451277,65.18537315570485
-322.37376581609146,82.87520792228898
-311.57774884265615,77.29644528550755
-310.2719883597485,76.60706225623304
-208.6150864008054,52.40981301788304
-317.62062831816195,77.54590423250437
-291.7294610750855,70.79308371424422
-311.17155857463547,77.48934555621376
-293.19849439838185,62.29343415541426
-294.9456941884207,61.53848251674563
-329.5908982141699,67.68095387980036
-361.35762581238225,78.38345944512297
-359.36870008275906,77.37447969787418
-274.6681967556445,57.79445896962233
-301.4216233489839,63.59908528821792
-330.0873142429617,72.72692919812049
-296.84508760594616,64.91600067532778
-349.39038898493686,79.4682951077364
-334.5591944957841,74.49770972177123
-249.13924357788295,55.08284971871605
-335.8120445735201,75.14273340737805
-332.3819405724378,74.01688559580103
-335.3448210957505,76.65645332504141
-330.43084297871513,75.1931261056339
-342.7866694958238,78.7429454597762
-260.54288606009345,60.55890146321927
-368.7490471338861,89.6210389567512
-292.76194891507595,70.4731055472356
-225.97248103951736,52.7803409933769
-296.09108285564304,69.04573870398369
-294.79585581759954,68.7032495315734
-294.6527291234862,68.93567695671386
-298.8265958902612,69.90884412666968
-227.9481257888362,52.632903542072015
-217.01001455544184,49.68028311508948
-241.22058780525887,55.99590354851487
-294.56370421817843,67.28894255199751
-302.6323165778039,66.49968682468385
-303.57428455462525,65.93909126899123
-307.39279537206903,66.2146297357311
-306.350888182083,64.75895210004951
-311.32071856696587,65.15827923568023
-296.7331996142462,62.102973513171776
-291.5003128170813,61.54698935144
-374.6190895186387,79.2588982068853
-314.45508533915495,65.31014299706177
-333.93056588392807,59.09042291049992
-301.18506158423844,58.78805236458872
-293.0865624521842,57.37956524970067
-297.1156688501356,58.291802705455936
-324.8493527407959,66.11753681910973
-323.45351022891333,65.49199271648962
-307.4690692580551,62.414457809313014
-327.79581799944793,66.01133582025048
-322.51058324801375,66.34942023857431
-282.5590168442914,57.53750242090547
-297.11191303969724,65.48572834678089
-309.459613851668,66.64915598485368
-300.28962968151876,65.83951680212603
-226.1974495836439,51.060958836900326
-307.86020683684114,65.5814615256814
-295.77845043461014,61.97049801586667
-314.56769040716614,65.98269387696455
-305.971047070514,64.08756229333237
-322.5086921169424,65.34723706483796
-296.9968490497049,60.34942699631603
-287.8502033465394,59.410068180057735
-295.8594795142913,60.954182913854105
-293.07352473636627,60.03281823249275
-306.57912363980046,59.590074866692156
-297.103348849036,58.161760756819675
-297.552927685317,58.80471047693531
-287.656137153273,58.321148262442144
-288.03989205208364,58.22672468237525
-292.00415478325726,59.524427127310126
-309.32930205657556,61.33200673989293
-307.52213888746354,60.81041222297246
-301.48756928006316,60.18937398747377
-309.51954450299627,61.003226131976255
-303.37443505875615,58.88334897021437
-304.1356010251499,58.90284226471541
-197.5040590885859,37.11233598347565
-182.03385928176655,34.21324839064361
-297.6219773842063,55.677160966276745
-250.72205274257712,46.85315313465111
-316.4105470021276,57.98512719195205
-296.7723917870399,53.339251187079796
-197.59166247744463,30.15983678500755
-300.2856228359377,43.02976529734117
-300.40197388077297,48.1630723649995
-337.9457881409903,55.0043825167529
-337.43720795714717,54.93359950440634
-360.93201213507785,61.43652268055227
-288.10502164704656,48.955067753629294
-192.25885878265797,32.64359292023722
-316.74006541817226,56.40158481847867
-330.3511036884053,58.35933372276237
-374.6239214585283,67.10931162129555
-290.8293601570642,51.34549700068846
-293.7967613392399,53.52976683097753
-304.01612735936067,55.530887227424
-336.7388152706216,60.36723058344827
-199.1223500514797,35.567144141606775
-300.6769765995644,52.09701970688175
-328.48430155101966,56.12440115118738
-195.20837630305084,33.0672190378189
-194.72284009408486,32.91141315408966
-232.74751136821715,38.65783281136351
-192.29526599414237,32.244269719047246
-191.80988992400262,32.13807312550919
-178.54360861372865,28.343231304623988
-203.8144044201821,32.51538999081929
-196.98929561814964,31.35632458115293
-251.78728711084494,38.502391601352684
-301.7739690512411,38.78983885111239
-298.2486164347312,38.34767983765767
-296.04415121548845,38.67789301190726
-301.85144940984276,38.70680985867773
-255.05735121125898,32.595146848921736
-254.32035178479015,32.9120493719889
-294.7916194107268,39.01480849489537
-253.56530741410504,33.04043604102259
-201.34914357392793,26.330288600831437
-302.1930290512616,39.082585214453715
-296.7021105685323,39.15783752155339
-299.5204891574279,40.45359567236212
-300.92262876442294,40.039576488003355
-291.512555097783,39.45599340912501
-291.4291421844543,39.24498468774562
-187.06066892831612,25.35221461231189
-196.28130836738137,27.120418892632255
-345.11119273000884,48.66978372473869
-297.6025672127738,42.133223153235214
-289.9467906938187,40.88517915201702
-344.7393810802539,50.60235893970889
-298.2021754297167,42.748623692947604
-193.94268617594216,29.6439269512695
-345.3984558959812,51.598831726463125
-250.25252896597453,37.953230967772676
-295.9430619469055,42.902812263629464
-290.9587411173051,43.39589023748067
-296.4988700670152,45.5814335325161
-370.79196156304744,58.69093404073898
-295.6250408038044,43.3035233127459
-196.42022416458965,30.342532317748457
-251.81423144563948,38.12458926782754
-237.1376121591628,32.362229967924975
-205.79646108810965,28.07529955076232
-199.7513664354973,29.465510714098976
-239.87639693031937,35.457083292065136
-367.371216301587,53.434105131821276
-374.64450753192733,53.70427062418113
-363.19922646851893,52.599362976330404
-356.92476338660424,50.36302621881068
-355.1175593413924,49.67852094538121
-350.2388315450416,49.77402749888547
-240.40319505315813,32.104860119519905
-296.4151793839317,41.0412650456242
-343.2994900381496,45.83767443063117
-355.7592971268218,48.09995718378056
-338.90526033127,40.48473774152837
-341.29023642909874,40.58851379717461
-338.9561437069617,41.68904056466054
-303.2158972515089,26.944527127875315
-301.27550714214766,25.966875326306063
-304.41879009651575,28.848496845685798
-306.12763734195624,26.153068911655026
-302.3336949424398,27.84362070742479
-306.49065371614176,28.62335979946101
-373.7364317011995,36.07367891533358
-306.7793901260996,30.154849753333256
-300.9954778738628,30.91162395375296
-299.7219599333988,30.52398272884571
-295.71716822515583,29.920704313107283
-298.7502485917022,30.783133884267645
-296.1428765548115,33.829973858876215
-374.54867676145324,40.27811532913558
-302.77476484388313,34.47411713906558
-300.51556063640487,33.983097153874695
-297.7110866256636,34.417989756873276
-307.84746631881194,34.91274650448851
-299.4936983465291,35.60482922817638
-300.3682756918901,36.17545461079979
-370.20382456761706,44.38285079640913
-340.0467980887185,39.59320029985554
-368.36467500066897,45.35875800981352
-352.72974744007377,43.09921043974631
-370.4659663573664,46.40717549399836
-190.09830888726367,24.030361852782598
-298.4552241078661,37.31567280177713
-298.0495960783825,33.06442549392309
-294.71931587384955,35.510100244673154
-361.75353607921403,43.4585535695503
-369.8023359179037,36.282875552675236
-191.18694960990194,21.500612716529922
-299.7919628747486,34.26315018344097
-365.0598460266217,38.91576265284039
-191.05853292810804,19.643935824713513
-335.3882048194422,32.966652047382944
-190.6823654759054,18.342581642030332
-300.13216350643205,28.24873468749546
-374.3886835033761,34.23361233509322
-346.28326687672865,30.08611744343172
-371.52546419104783,16.65081169050832
-307.3641417691397,13.604257236944521
-304.2576787551237,16.756445890716105
-301.9828285848438,18.492834395487808
-307.74236236473564,18.505946153158188
-304.9443512078897,19.667898873767836
-358.51623818691957,23.129385086784335
-302.23843767510846,21.421491389324
-303.4212442716193,22.028260037195356
-303.1492377086377,22.126033238305773
-304.262766512181,22.152000735479035
-371.70628397411537,30.078287871910494
-308.97642590292963,25.889025142811427
-307.4092415657276,25.32313148578911
-373.82079952485844,33.065635143522755
-302.78363830885695,26.524714285576845
-308.5367952819893,25.308185508493246
-301.3363737436127,20.782647288144496
-359.9838847202608,22.54624671516491
-210.58077105411655,14.668734362817437
-326.40936528396173,19.138605415716924
-301.8029322457712,17.17073155750337
-308.90353403042946,16.996452147591093
-348.6814506145396,19.101969251589985
-345.54941723102394,19.145441431460604
-304.8647342874276,16.139685935792052
-306.74242902805156,14.512928497113904
-302.5077762480642,12.721481008023236
-308.0105941574426,14.392115043913778
-319.4962049377294,4.2376140560204005
-360.17147531048704,8.150791738936888
-311.4402451733973,6.918848555077799
-272.46120717023996,4.794586725082827
-266.488389181982,4.532721159114003
-270.44183729081664,4.609120373455778
-322.9808394254852,5.506679483368994
-324.88971000293736,9.791937008315893
-325.34005294809,6.471649495393993
-270.839227954688,6.318909542195191
-325.53527732896475,10.583074862255279
-325.6418310949466,9.996634301544711
-308.8519680516457,11.160898101972226
-261.68163026329216,11.018821499469878
-264.0768833644985,11.753160159432644
-314.2606161382857,12.842191225242885
-314.5552246099885,14.754699847570768
-327.60482296554744,11.355962209640955
-267.5269394498889,10.916401652996038
-335.90346541826426,11.112994290111947
-319.7634176621299,9.829884908742022
-311.25871838754716,9.717720181471007
-333.56065884577123,10.98248105440039
-301.54634101360676,10.783183068730162
-316.14604493048546,9.039198670557873
-284.23581548465114,7.883764513402504
-274.9279022769857,7.716995612112426
-190.04197766207378,5.306771333325732
-282.5151909319147,8.13258931570099
-320.10772836509534,7.824203672472145
-276.0448479372511,6.095843691582028
-276.98234956707995,7.488158673364721
-281.5237024303524,7.620851522366077
-282.3611217392454,6.985854550645305
-282.7873133286574,7.648019756170677
-326.41696060924625,6.076272184984982
-309.28601572987156,5.9637618699115444
-280.87129091837517,4.123999879234371
-281.2310290535987,4.779218682715087
-283.06344985045877,4.602134452334433
-303.5686714266187,3.996346540527613
